match_key,nsi_fd_id
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542714295
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542714297
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542714299
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542714614
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542714660
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542759284
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542759349
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542767999
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768001
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768019
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768021
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768105
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768107
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768111
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768115
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768117
(match_latitude==33.9)&(match_longitude==-78.2)&(match_censusBlockGroupFips==370190203113)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28422)&(match_simplifiedOccupancyType==residential_single_family),542768119
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542621996
